"vehicle_id","is_delivery","actual_price","recommended_price","num_images","description_length","is_recent_model"
299870,1,72,78,12,98,0
346331,1,32,32,17,10,0
217684,1,33,26,16,20,0
143036,0,116,62,1,51,0
317561,1,31,32,3,74,0
321858,1,37,37,4,177,1
249610,1,37,40,8,274,1
371238,1,57,49,9,10,1
337295,1,50,41,8,153,0
245816,1,64,50,17,75,0
392917,1,56,63,20,306,0
360009,1,30,36,4,53,0
413081,1,58,53,16,314,0
419017,1,33,29,8,50,0
307601,1,78,61,13,60,1
427271,0,77,71,14,91,1
397360,0,67,83,14,11,1
255229,1,139,105,9,97,1
349754,1,35,39,7,58,0
249305,1,57,51,12,208,0
276032,1,148,170,19,31,0
289772,1,87,78,2,155,1
340281,1,75,72,3,22,0
358390,0,114,102,10,143,0
343936,0,34,43,11,185,0
297881,1,40,37,7,80,0
311210,1,84,84,11,49,1
110592,1,168,87,15,181,0
311015,1,34,44,8,27,0
420941,0,49,59,12,20,0
341201,1,48,50,20,272,0
387748,1,36,46,9,136,1
384029,0,128,137,5,61,0
130606,0,151,274,5,17,1
425698,0,36,37,9,194,1
386372,1,65,70,11,10,0
309399,1,103,89,9,41,1
131459,1,53,51,1,94,1
410158,0,165,172,6,347,1
173026,1,229,183,10,137,0
428775,1,45,45,10,75,0
354975,1,55,61,17,39,0
431052,1,29,35,20,108,1
417810,1,99,94,9,70,1
293191,1,62,88,13,72,1
227713,1,175,162,4,153,1
382096,1,51,41,10,279,0
249609,1,42,51,6,199,0
395111,1,51,45,10,31,1
409194,1,48,39,5,69,0
431232,1,68,66,14,142,0
157271,0,150,56,7,203,0
326797,1,89,98,6,56,1
410984,0,30,32,3,93,1
190622,0,65,41,3,456,0
333944,1,56,83,14,205,1
232432,1,115,168,11,20,0
347258,1,29,27,9,45,0
311663,1,125,134,13,10,0
258216,1,64,57,8,129,0
281786,1,72,31,4,180,0
275883,1,107,111,11,81,1
281312,1,49,49,17,145,0
259207,1,37,43,6,101,0
233691,1,65,108,15,10,0
378235,1,68,55,5,189,1
324141,1,42,37,8,249,1
337423,0,50,56,14,94,0
27051,1,78,39,3,10,0
248960,1,197,171,15,11,1
260464,1,46,46,13,68,0
392505,1,41,37,2,141,0
232375,1,46,42,9,43,0
247975,1,45,70,18,12,0
397913,1,75,87,17,124,1
79663,1,42,33,3,31,0
211796,0,23,36,4,118,0
377544,1,107,174,16,151,1
322651,0,24,28,6,162,0
404163,1,41,52,6,27,0
311990,1,79,119,13,53,0
384163,0,44,47,10,208,0
380775,1,72,71,17,24,0
358426,1,46,53,11,71,1
255554,1,40,42,14,142,1
316130,1,135,202,11,28,0
74044,1,65,57,18,56,0
166214,1,57,55,11,227,0
389413,0,40,40,5,205,0
387782,1,195,84,14,22,1
322772,1,67,84,5,13,0
379507,0,149,140,6,74,1
409976,1,35,48,8,10,0
425920,0,31,31,3,71,0
108163,1,59,64,12,11,0
369196,1,26,28,4,185,0
287975,0,38,44,13,42,0
345822,0,62,76,6,33,0
285974,1,49,70,14,78,1
348428,1,44,50,2,195,0
248310,1,25,35,5,58,1
257928,1,53,93,6,66,0
265686,1,27,29,8,116,0
275196,0,39,35,18,32,0
363163,1,94,90,11,146,1
354688,0,65,71,10,10,1
392372,1,29,36,3,191,0
392914,1,94,194,12,11,1
356408,1,62,66,9,71,0
411335,1,83,68,3,274,0
317588,1,27,44,12,398,0
340135,1,34,28,13,77,0
311727,1,50,49,10,373,0
403564,1,66,46,18,135,1
388752,1,28,37,7,134,0
331317,1,64,58,4,29,1
377242,1,54,52,13,46,0
426958,1,71,56,3,10,0
260254,1,275,231,8,39,1
367069,1,191,143,17,25,0
108497,1,25,37,2,141,0
242638,0,41,40,7,157,0
214063,1,25,36,12,16,0
428562,1,27,31,3,12,1
353662,1,249,264,5,122,1
337784,1,70,62,7,45,1
401010,0,50,68,14,292,1
201169,1,82,77,16,65,1
201287,1,55,56,7,64,0
431161,0,23,29,8,62,0
315490,1,297,276,20,200,0
323844,0,45,38,3,10,0
427952,0,73,84,13,137,0
426988,1,27,32,5,109,0
415246,0,137,143,12,29,1
128690,1,38,48,13,225,0
270577,1,49,45,5,441,1
244713,1,857,657,16,36,0
211352,0,50,43,6,60,0
396100,1,40,47,9,107,1
417783,1,36,47,13,115,0
312965,1,30,35,13,58,0
417661,1,46,69,13,20,0
433019,1,138,189,19,79,1
374294,1,49,45,10,217,0
389612,1,48,64,15,10,0
401826,1,44,38,11,245,0
364257,1,38,38,10,173,1
404110,1,41,45,8,98,0
363948,1,38,44,7,30,1
245863,1,309,259,3,46,1
434273,1,49,52,6,35,1
298104,1,72,44,6,116,0
396979,1,34,39,9,10,1
413485,1,113,123,7,16,1
432867,1,55,72,12,21,1
409466,1,121,46,1,173,0
392959,0,31,39,4,49,0
169083,1,46,50,11,10,0
125721,1,48,40,12,32,0
424289,1,40,51,4,83,0
288814,1,103,92,14,89,1
324206,1,59,59,17,35,1
298875,0,28,36,3,106,1
350045,1,83,142,9,22,1
339746,1,60,57,9,21,0
317325,1,56,79,13,17,1
254542,0,35,64,1,204,1
385922,1,58,64,17,134,1
392510,1,89,78,11,34,1
312905,0,36,31,10,64,0
158828,0,44,37,2,165,0
392136,1,42,39,19,26,0
397772,0,28,33,9,84,0
37451,1,78,65,16,10,0
373673,1,35,35,11,34,0
407712,1,52,40,2,161,1
314614,1,39,40,3,19,0
401672,1,49,46,7,66,0
259409,1,97,70,5,139,0
397883,1,30,39,6,41,0
234865,1,104,86,6,10,1
375305,0,76,58,14,97,1
147638,0,32,40,10,394,0
208846,1,34,35,14,167,1
434346,1,97,91,15,143,0
319984,1,49,38,12,202,1
326303,0,29,31,5,37,0
424527,0,50,41,1,321,1
416841,1,38,39,12,125,0
238841,1,90,55,11,43,0
342170,1,48,48,11,121,0
341800,0,30,34,19,29,0
249519,1,448,186,17,10,0
422641,0,64,70,7,58,1
363959,1,30,34,15,95,0
132606,1,84,76,18,78,0
334499,1,34,36,7,32,1
414714,0,23,30,7,10,0
244622,1,69,98,5,55,1
93404,1,39,32,5,222,0
318387,1,79,89,7,234,1
378366,0,30,37,4,17,0
425203,0,42,39,7,69,0
280808,1,86,72,12,18,0
394661,0,38,38,1,99,0
409087,1,199,192,10,231,1
432284,1,37,50,20,32,0
178648,1,65,69,20,93,0
300733,1,33,28,1,34,0
286547,1,46,50,5,53,0
409472,0,110,78,16,32,1
324243,1,42,39,1,66,0
307282,1,22,28,5,41,0
421847,1,87,87,20,10,1
389943,0,29,44,5,115,0
250354,1,125,96,5,185,0
404524,0,75,85,11,17,0
407345,0,40,42,10,159,0
253953,1,88,45,10,32,1
247493,1,683,358,19,88,1
251292,0,32,31,6,28,0
428633,0,31,53,5,57,0
171283,1,54,50,2,101,1
342019,0,21,25,9,60,0
415561,1,88,62,2,43,0
314684,1,72,79,20,40,0
412866,0,57,65,11,18,0
358656,1,101,82,5,134,0
380321,1,63,52,13,10,0
374796,1,124,169,7,134,1
364052,0,59,48,9,159,0
399739,0,37,30,8,184,0
363372,1,29,34,15,31,1
334425,1,65,53,14,52,0
390314,1,46,61,6,17,0
293519,1,114,76,4,14,1
399378,1,51,50,19,11,1
418024,1,48,50,5,47,1
433983,0,62,84,15,16,1
339970,1,45,40,10,138,1
242727,1,57,92,13,145,0
289562,1,58,48,6,255,0
413920,0,38,44,6,259,0
234674,0,55,49,5,183,0
229712,1,57,60,2,23,0
343121,1,86,66,10,191,0
360136,1,102,119,16,39,1
362718,1,126,174,18,10,1
333321,1,36,38,4,29,1
362060,1,44,51,4,10,0
358828,1,42,51,8,244,0
225559,1,79,100,5,101,1
336489,1,45,41,12,60,0
241525,1,55,64,3,39,0
275329,1,56,74,11,64,0
238768,1,22,28,2,10,1
416544,0,54,45,11,123,0
102238,1,42,45,15,21,0
367007,1,175,223,12,10,0
193256,1,58,67,15,156,1
418140,1,33,31,3,121,0
405094,0,48,48,3,13,1
304119,1,58,83,6,111,1
398473,1,38,41,5,63,0
331777,1,41,59,13,45,1
409828,1,42,39,6,21,1
376374,1,24,33,4,69,1
391045,1,52,41,3,10,0
403931,0,70,71,4,44,0
263027,0,42,41,4,23,0
421172,1,40,41,8,340,1
414409,1,20,31,9,66,0
408034,1,73,81,8,174,0
238643,0,30,33,6,26,0
324327,1,77,126,13,10,0
113679,1,84,69,13,201,0
397751,0,46,45,14,11,0
384298,1,54,56,18,27,1
249608,1,38,40,9,37,1
397474,1,39,31,16,73,1
422130,1,59,76,20,10,1
388447,1,71,91,8,10,1
419421,1,43,59,15,47,1
254786,1,59,89,19,108,1
398228,1,78,111,12,61,0
345930,0,35,42,2,234,1
380101,1,38,46,17,10,1
319921,1,25,30,1,18,0
284564,1,41,38,8,632,0
360959,1,34,36,13,429,0
221569,1,32,38,8,58,1
266426,1,89,88,13,200,0
364997,1,150,164,4,110,1
414979,1,152,172,17,17,1
355347,0,83,102,9,67,0
306246,1,142,94,12,14,1
404183,0,24,34,14,314,1
375970,1,36,31,8,10,0
300382,1,61,63,14,144,1
404985,0,66,56,12,31,0
208550,0,28,30,11,86,0
270906,1,197,168,3,107,0
287046,1,39,45,4,23,1
368783,0,33,43,7,262,1
335887,0,33,38,5,21,0
288449,1,97,106,18,10,1
338138,1,68,89,15,45,1
294227,1,27,31,12,200,0
418102,1,73,64,13,10,0
425915,0,47,63,4,116,0
279972,1,62,71,20,272,1
23160,1,67,35,13,18,0
141597,1,159,170,13,33,1
416282,0,72,84,10,292,1
426042,1,85,77,12,30,0
216111,1,27,30,4,40,0
366216,1,38,43,17,81,1
381746,1,183,102,14,40,1
365017,1,35,31,20,142,1
379240,0,48,58,3,27,1
392686,1,34,57,6,10,0
188218,1,42,37,1,344,0
370839,1,249,174,20,203,1
423589,1,93,75,8,50,1
320747,1,63,69,10,18,1
309423,0,34,32,6,51,1
420494,0,41,59,9,302,1
380389,1,39,43,19,54,0
337139,1,48,52,16,101,1
397817,0,62,62,6,179,0
428448,0,38,37,10,27,1
381480,1,49,47,19,20,0
394752,1,20,28,5,151,0
317211,0,28,29,9,80,0
317589,1,38,46,4,182,1
418614,0,63,69,8,107,1
351098,0,22,29,1,43,1
259958,0,18,25,4,170,0
376062,1,27,32,3,22,0
390011,1,72,56,10,24,0
181160,1,49,51,12,222,1
418508,1,39,40,14,58,0
401475,1,29,30,12,135,1
405226,1,55,57,15,74,1
245765,1,93,82,5,155,1
226842,1,39,62,10,45,0
430082,1,76,69,2,62,0
280940,0,22,31,1,353,0
325321,1,76,61,16,15,0
377111,0,84,66,15,73,0
286061,1,27,28,11,10,0
322970,1,29,31,13,188,1
384842,0,32,33,3,64,0
300985,0,29,31,9,163,0
409202,1,86,83,19,14,1
324500,1,40,36,4,91,0
342815,1,51,39,7,20,0
428694,1,58,72,20,137,1
141140,1,39,50,18,201,0
316005,1,28,32,12,127,1
408091,1,75,49,5,15,0
428208,1,42,39,5,13,0
125212,1,55,41,2,448,0
328079,0,38,37,7,115,0
402829,1,26,29,10,28,0
412853,1,99,119,17,100,1
430284,1,303,266,7,30,0
211401,1,34,36,15,180,1
340143,1,136,169,5,251,1
393603,1,58,47,9,61,1
398831,1,136,117,16,26,1
363703,1,25,34,10,103,0
398487,1,92,94,5,10,0
420882,0,44,45,1,77,0
400153,1,84,76,5,58,0
429762,1,35,45,2,29,0
428347,0,26,34,1,96,0
391487,1,31,33,17,206,0
411229,1,95,119,16,31,0
397930,1,53,57,15,162,1
151973,1,40,38,3,10,0
433452,1,33,30,10,16,0
266942,0,54,61,12,47,0
362796,1,88,82,15,41,0
326763,1,119,153,12,79,0
395480,0,101,165,14,57,1
357829,1,57,63,20,50,1
408061,1,33,45,7,93,1
351294,1,28,54,20,139,0
269051,1,109,174,10,89,0
259308,0,60,51,9,10,1
367673,1,27,27,15,312,0
372272,1,68,59,14,54,0
399930,1,41,50,16,10,1
262905,1,37,37,10,278,1
366434,1,55,40,1,52,0
136717,1,26,27,10,45,0
265391,1,99,90,17,107,0
293954,1,30,34,17,214,1
312063,1,47,74,13,62,0
425536,0,54,42,6,10,0
241125,1,35,42,3,18,0
313482,1,88,91,8,37,0
354221,1,34,38,9,126,1
381261,1,156,132,20,28,1
329041,1,61,44,5,79,0
133216,1,47,47,14,125,1
360536,0,29,42,12,93,0
433121,1,71,81,13,102,1
351170,1,102,115,17,55,1
413497,1,70,87,16,11,0
386041,0,31,35,5,46,0
372670,1,25,30,7,53,0
350321,0,50,72,8,61,0
408451,0,22,27,20,324,0
408517,1,39,48,3,31,1
263553,1,34,38,14,133,1
406472,1,41,39,1,13,0
133855,1,37,35,12,78,0
110731,1,89,100,10,47,0
259797,1,50,42,4,46,0
399388,0,46,38,3,134,0
325264,1,47,45,17,89,0
395118,0,46,33,8,43,0
416536,0,52,46,10,133,1
337296,0,41,31,8,110,0
278164,0,52,39,2,68,0
388127,1,42,42,10,173,0
343750,1,35,33,10,10,0
254842,1,37,45,4,245,1
337158,0,55,59,13,29,1
368863,1,272,181,17,10,1
319326,0,24,31,4,24,0
352474,1,117,167,9,42,1
215147,1,71,41,14,14,0
319124,1,37,37,9,365,0
307619,0,112,89,4,10,1
382392,0,43,29,6,108,0
383701,0,61,57,6,56,1
356390,1,70,113,15,214,1
383256,1,131,277,9,36,1
308600,1,66,52,5,10,1
193891,1,40,34,12,168,0
271323,0,68,64,10,68,1
322841,1,36,36,13,28,1
258957,0,22,27,14,326,0
347338,1,72,41,11,59,0
216583,1,36,60,15,89,0
379252,1,35,39,15,74,1
280857,1,43,42,10,156,1
316964,0,36,34,5,21,0
251217,1,48,42,8,54,1
368791,1,46,32,7,29,0
146709,0,62,58,5,74,0
305729,0,34,43,15,10,1
354644,1,38,45,6,43,1
377607,1,47,40,3,150,0
184882,1,98,82,11,10,1
421699,0,21,29,4,37,0
254243,1,28,35,2,61,0
365301,1,209,196,6,157,1
333582,1,40,38,6,32,0
397245,0,56,64,7,31,0
72430,1,53,62,4,10,0
333970,1,32,38,12,54,0
297220,1,29,29,7,201,0
221848,1,34,34,3,10,0
329989,0,34,42,12,18,0
393572,0,26,36,10,20,1
369333,1,28,30,6,27,1
255331,1,47,35,6,174,0
292289,1,136,132,15,179,0
352788,1,36,33,2,17,0
351762,1,32,36,5,134,0
63182,1,38,42,6,65,0
365380,1,56,56,11,31,0
151233,1,35,40,1,68,0
62790,1,51,56,12,85,0
416802,1,89,81,12,110,1
419393,0,122,156,4,112,0
264428,1,52,75,10,35,0
397052,1,112,112,13,169,1
418926,1,46,49,10,23,1
427614,0,80,68,20,158,1
421617,1,78,83,6,22,1
423776,1,43,58,19,14,0
318495,1,130,201,12,234,1
375271,1,50,45,10,84,1
394161,1,63,65,6,280,1
391519,1,35,35,16,98,1
419349,1,114,139,11,84,0
243996,1,38,51,1,199,0
382688,1,36,46,6,84,1
115840,1,46,36,2,13,0
337740,1,26,40,19,190,0
226424,1,36,30,3,20,0
419693,1,168,179,13,104,0
199641,1,37,31,7,55,0
343401,1,132,75,15,10,1
330961,1,62,56,19,81,1
308194,1,55,47,6,10,1
425038,0,41,43,8,276,0
425857,1,283,189,22,83,1
405273,1,33,31,7,112,0
332310,0,165,164,5,18,1
148231,1,66,70,15,10,1
423818,1,180,171,21,10,1
382995,1,19,29,8,149,0
318580,1,168,132,11,33,1
331626,1,53,59,7,533,1
336093,1,45,45,9,50,1
299325,0,46,40,6,10,0
260176,1,54,40,11,142,0
375326,1,29,38,14,153,0
412044,0,189,197,10,10,1
177125,1,48,67,6,10,1
294041,1,76,57,17,10,0
353257,1,29,35,14,110,0
87489,1,42,34,2,69,0
309841,0,28,29,15,101,0
351958,0,35,43,5,21,0
312187,0,26,35,12,10,0
386365,1,48,51,6,96,0
83758,1,143,139,15,149,0
101120,1,47,67,3,74,0
302830,1,41,31,1,37,0
416098,0,35,35,1,108,0
265995,1,91,52,1,62,1
380464,1,28,35,1,101,1
394838,0,32,34,1,11,0
303614,1,170,77,16,209,1
311486,1,70,67,8,198,1
412395,1,35,33,11,10,0
160984,1,110,105,19,21,1
271133,1,76,55,1,84,0
415619,1,29,27,20,10,1
208315,1,48,52,20,62,0
308245,1,58,67,14,150,0
367734,1,32,38,6,238,0
399847,1,36,40,12,124,1
213980,1,31,36,15,25,1
293943,1,65,49,14,54,0
122586,1,85,94,15,46,0
396505,0,56,42,5,36,1
429676,1,96,126,20,35,0
402938,1,30,35,8,120,0
401935,1,144,117,6,62,0
219837,0,28,29,10,261,0
360864,1,32,36,15,10,1
256302,0,94,94,10,37,0
328091,1,139,66,9,291,1
413520,0,42,32,6,23,0
202856,1,69,64,12,35,0
184320,1,41,42,15,172,1
409794,0,25,30,13,252,0
391887,1,29,31,6,57,1
382336,1,140,163,7,28,0
220491,1,112,77,7,136,0
423780,0,90,61,13,14,0
183972,1,28,34,2,20,0
304609,1,59,45,4,26,0
56884,1,29,48,10,25,0
210223,1,33,27,13,10,0
106602,1,204,78,4,17,0
393814,1,139,189,8,111,1
198531,1,70,92,3,56,0
399393,1,35,35,11,18,0
315732,0,31,37,10,333,0
417116,1,26,33,2,22,1
376350,1,40,45,11,10,1
411748,0,47,48,8,10,0
53262,1,135,74,1,237,0
268658,1,65,88,10,94,0
211993,1,41,43,14,255,0
335631,1,69,74,13,82,0
301888,1,72,87,7,21,0
367437,0,84,151,7,418,1
388326,1,64,60,10,49,1
251332,1,47,70,18,100,0
425716,1,34,42,9,10,0
418238,1,193,164,19,173,1
347750,1,149,202,10,134,1
379934,1,94,134,3,140,1
340768,1,42,37,17,13,1
299461,0,24,28,3,118,0
415747,1,44,54,14,21,0
433134,1,65,68,7,10,0
241697,1,123,119,19,23,0
228075,1,40,41,4,85,1
380008,1,30,32,2,94,0
311272,1,376,342,19,136,0
81229,1,33,36,16,260,0
90694,1,76,81,12,287,0
162937,1,44,43,9,235,1
423300,0,55,73,14,10,0
421784,0,216,183,4,12,0
360853,1,34,47,13,177,0
393794,0,22,31,6,61,0
312280,1,104,110,9,170,1
165673,1,46,42,12,10,0
423977,1,46,48,7,57,1
281272,1,61,49,11,159,0
381161,0,129,145,6,11,0
342067,0,50,73,12,163,0
300272,1,35,31,13,144,0
181728,1,75,74,12,10,1
295375,0,38,55,2,52,0
406931,0,31,24,4,469,0
221963,1,59,77,5,48,0
401593,0,45,47,1,23,0
377091,1,90,55,14,227,1
309312,0,24,32,14,170,1
188905,1,41,33,15,37,0
244705,1,585,341,20,96,0
316808,0,28,35,9,272,1
163011,1,99,87,9,320,1
433768,1,57,77,6,123,1
425636,1,141,178,18,49,1
148170,1,63,58,17,238,0
267222,1,75,87,5,143,0
172044,0,105,71,12,10,0
426596,1,47,51,15,51,0
370639,1,35,37,1,210,0
405337,0,68,73,7,32,0
413001,1,42,51,5,10,1
302494,1,61,41,5,29,1
172339,1,29,40,3,66,1
349677,1,46,41,12,207,1
426607,0,100,74,1,52,1
371802,0,67,56,11,71,0
164827,0,39,36,5,126,0
250676,1,107,76,2,291,0
259389,1,177,156,7,200,1
379835,1,75,58,1,104,1
94242,0,58,105,15,91,1
341329,1,29,29,12,51,0
422814,1,62,103,3,254,1
425402,0,35,39,17,172,0
340780,0,49,50,10,27,0
428372,1,48,56,5,347,0
433182,1,125,118,14,197,1
380629,1,175,185,2,44,1
245077,1,40,40,4,92,0
345397,0,55,78,4,432,1
384429,1,131,166,19,266,1
376637,1,49,59,15,32,0
75366,0,75,69,3,48,0
317340,1,42,43,15,55,1
272860,0,35,40,10,10,0
383385,0,29,42,4,292,0
270856,1,90,91,10,133,0
269901,0,31,35,8,60,1
358071,1,48,54,7,10,0
302476,1,32,45,2,22,1
413673,1,57,57,3,366,0
367362,0,29,34,8,182,0
433536,0,50,48,2,60,0
269787,1,153,74,14,223,1
371112,1,54,58,4,52,0
358486,1,30,35,14,84,0
342485,1,42,48,10,102,0
304362,0,71,60,6,114,0
412341,1,46,57,6,138,0
296621,1,39,38,17,67,1
426559,0,132,182,5,103,1
285375,1,34,42,16,34,0
107244,1,45,55,13,25,0
393538,1,39,42,6,89,1
391282,1,170,131,20,10,1
62493,1,33,41,4,149,0
421625,0,63,82,6,98,0
418190,1,53,55,9,82,1
338377,1,68,59,8,117,0
414834,1,68,72,19,31,0
279867,1,45,38,12,135,0
369816,1,59,36,3,91,0
187913,1,90,42,6,94,0
409569,1,48,51,13,20,0
257515,1,36,36,5,237,1
173986,1,27,27,7,64,0
343136,0,43,46,10,77,0
260212,1,36,40,6,46,0
309482,1,55,58,9,30,0
313429,1,32,41,3,138,0
248134,1,66,70,6,41,0
395238,0,37,36,1,104,0
425196,0,42,33,9,26,0
215781,1,40,45,3,43,0
329683,1,28,41,14,85,0
396894,0,120,97,5,37,1
389319,1,57,63,5,10,1
360311,1,31,27,18,17,1
416387,1,42,49,3,59,0
341600,1,35,40,2,22,0
266936,1,123,161,13,29,0
345519,1,30,40,1,168,1
354510,1,121,108,4,170,0
280229,1,60,39,15,35,0
218633,1,207,217,3,99,1
429188,1,39,43,2,94,1
365183,1,39,42,9,119,0
61742,0,45,34,3,62,0
360717,0,41,32,8,69,0
266433,1,35,51,1,96,0
291813,1,70,63,9,13,0
332009,1,38,28,2,44,0
110346,1,34,41,12,10,0
386026,1,56,80,9,98,1
394527,1,32,34,6,43,0
44921,0,39,39,8,19,0
431450,1,146,178,19,208,1
432627,1,53,70,4,100,0
324032,1,32,30,7,117,0
370671,1,222,185,20,10,0
369842,1,34,42,9,10,0
230818,1,54,63,4,77,1
181143,1,42,47,13,321,1
387509,0,156,165,5,115,1
313174,1,140,98,3,178,0
403463,0,41,41,3,10,0
404572,1,75,74,11,21,1
284444,1,39,33,14,206,0
303090,0,128,115,4,272,0
258376,1,56,33,16,87,1
378804,0,46,45,1,59,0
286125,1,22,24,6,121,0
397664,1,39,48,11,44,0
370392,1,222,141,20,173,1
419571,1,99,82,7,307,1
393031,0,50,49,2,141,1
177079,1,29,40,4,375,0
418013,1,110,95,19,435,1
277788,0,76,67,6,11,0
400508,1,28,32,6,31,0
414734,1,47,39,16,264,0
333972,1,80,79,3,55,1
398068,1,79,149,9,102,1
417835,1,206,218,20,67,0
289075,1,62,52,10,69,1
252662,1,85,66,14,25,0
264454,1,305,202,20,10,1
423560,1,26,31,12,19,0
352297,1,91,98,10,254,0
433058,1,194,190,12,25,1
301854,1,80,78,1,26,1
392252,1,136,138,18,10,1
185205,1,98,146,19,122,0
225995,1,53,41,5,99,1
349542,0,27,40,3,320,0
305087,1,36,40,8,15,0
423311,1,64,65,9,264,0
164110,1,13,27,6,37,0
205588,1,33,41,9,195,1
404441,0,63,60,5,105,1
356311,1,102,114,1,14,1
376123,1,81,74,16,49,1
375358,1,48,50,1,10,0
409090,0,62,67,3,123,0
362084,1,89,86,11,67,0
401436,1,248,173,11,443,0
112914,0,47,37,4,45,0
326487,1,80,67,18,188,0
368479,1,85,78,17,95,1
405330,0,60,61,19,10,1
347772,1,46,49,12,46,1
282247,0,40,39,11,147,0
259787,1,114,101,13,96,1
276260,0,38,36,18,131,0
335888,0,64,44,4,47,0
301304,1,55,76,6,129,0
343937,1,57,53,17,75,1
403986,1,59,55,7,113,1
286576,1,69,68,12,93,1
404342,0,105,86,18,76,1
293584,0,37,56,12,31,1
306271,1,80,68,20,111,0
137862,1,16,33,9,44,0
40656,1,30,28,7,50,0
365994,0,28,31,6,37,0
285205,0,31,33,1,218,1
316214,1,139,127,15,49,0
164088,1,33,36,9,57,0
428839,1,125,70,3,40,0
229368,1,236,235,17,10,1
362119,1,84,56,16,52,0
372419,0,35,34,7,261,1
252918,1,26,29,18,79,0
289739,1,150,65,13,79,0
149211,1,48,31,15,69,0
320836,1,29,38,3,10,0
365687,1,455,291,4,415,0
234605,1,109,91,13,175,1
284577,1,105,46,7,12,0
414897,1,35,30,17,47,0
355286,1,69,56,4,102,0
224209,1,79,68,7,61,0
430854,1,120,54,4,80,0
378418,0,23,28,5,10,0
422660,1,65,87,4,15,1
328181,1,31,32,9,125,0
376743,1,33,29,2,103,0
342559,1,47,49,12,115,1
430867,0,51,60,4,65,1
301638,1,43,30,6,276,0
362141,0,53,42,3,121,1
363855,1,284,191,3,208,1
357430,0,44,47,5,94,0
287011,0,25,38,5,10,0
266709,1,21,34,6,10,0
391750,1,34,36,5,89,0
170234,1,94,93,3,168,1
416354,0,47,38,6,171,0
149948,1,78,76,6,19,0
302355,1,111,107,1,10,1
150015,1,59,55,3,103,0
368160,1,46,36,9,88,0
274214,1,21,25,7,133,0
168264,0,89,52,11,47,0
312704,1,76,38,4,157,0
344542,1,78,74,3,83,0
271269,0,103,51,6,185,0
299619,1,95,50,4,32,0
289111,1,163,129,8,68,0
199929,1,84,67,12,158,1
122580,0,164,163,1,45,0
416147,1,24,30,7,59,0
297923,1,46,52,16,32,1
377241,1,130,177,15,84,1
315026,1,45,43,4,76,0
388305,0,149,77,15,25,1
140570,1,65,49,15,39,0
257634,1,49,37,14,76,0
375562,1,194,107,18,32,0
169010,1,100,60,4,37,1
107735,1,261,136,12,27,0
235911,1,217,227,15,85,1
341076,1,140,145,9,38,0
211450,1,62,36,3,122,1
92446,1,52,40,5,22,0
293795,1,62,37,4,40,0
300898,1,140,94,20,10,1
248887,1,79,70,10,76,0
334383,1,20,32,11,106,0
74231,1,30,31,1,52,0
226987,1,399,223,17,208,1
361354,1,81,49,9,102,0
68845,1,59,41,8,24,0
154028,1,79,53,12,72,1
398650,0,38,36,11,15,0
388556,1,30,32,12,218,0
275031,0,35,38,17,16,0
334787,0,78,88,4,56,0
291261,0,332,37,4,116,0
302884,0,75,41,2,378,1
324999,0,65,49,9,147,0
98133,1,30,28,2,135,0
210537,1,70,74,3,26,1
46758,1,84,38,10,10,0
297495,1,52,40,9,199,0
311118,0,85,101,4,163,0
202777,1,236,166,13,108,0
287277,1,121,85,12,16,0
189534,1,60,47,2,126,0
306373,1,58,49,12,75,0
239455,1,103,86,7,49,0
281504,1,39,33,5,26,0
293940,1,62,55,13,33,0
147363,0,70,32,3,39,0
26344,0,59,32,3,19,0
179347,1,42,39,4,38,0
127492,1,59,41,9,29,0
144399,1,180,85,5,21,0
285567,1,60,74,3,111,0
375929,0,39,34,7,104,1
146520,1,81,47,2,188,0
167384,1,74,91,7,232,0
333932,1,73,78,11,63,1
51068,1,27,30,3,10,0
335417,1,40,34,3,23,0
262459,1,104,92,17,58,1
373913,1,150,126,2,219,0
199681,0,34,36,2,168,0
222733,1,85,84,12,66,1
305175,1,294,193,9,133,0
352008,0,44,37,8,387,0
262271,1,58,37,5,105,0
325826,1,75,69,7,42,1
288061,1,500,77,3,38,0
367904,1,29,38,8,72,0
252728,0,32,41,4,104,1
215646,1,75,35,8,10,0
272883,1,45,41,4,129,1
254082,1,150,74,5,278,0
282515,1,91,77,12,134,0
91760,1,129,132,11,71,0
172204,1,105,49,20,181,0
306432,1,40,48,6,58,0
220734,1,109,76,14,10,1
232336,0,18,28,1,418,0
218588,1,94,58,6,32,0
25119,1,40,32,13,103,0
271504,0,81,135,11,11,0
108663,1,99,48,5,242,0
221615,1,44,42,11,88,1
179485,1,189,111,11,55,0
346181,1,96,95,2,605,1
210019,1,76,85,17,21,1
291816,0,80,71,12,133,0
148441,0,49,80,16,10,0
239416,1,43,41,8,56,1
269731,0,37,34,4,160,0
256867,1,121,100,10,90,1
247291,1,69,63,10,24,1
106478,1,34,28,7,513,0
146565,1,99,85,7,42,0
244453,1,65,91,11,64,0
207280,0,164,33,2,171,0
287789,0,39,38,15,10,0
205129,1,38,32,16,55,0
304446,1,108,87,8,189,1
255611,1,120,125,11,105,0
154625,1,179,160,10,102,1
245467,1,60,54,2,35,0
256023,1,56,52,1,167,0
332664,1,53,56,5,53,0
230905,1,102,62,10,54,0
86493,1,64,41,5,40,0
351732,1,169,95,6,213,0
330072,1,59,76,5,46,0
