"vehicle_id","reservation_id","reservation_type"
127136,3112921,2
307519,3113023,2
312618,3114971,1
367796,3115449,1
78777,3115493,1
419594,3117380,2
425172,3119304,1
379188,3119495,1
70544,3119730,1
425531,3120039,1
251759,3120080,1
429986,3120420,2
277617,3121316,2
381057,3122460,1
340304,3122900,2
332471,3123208,1
148592,3123365,1
334681,3124043,2
426831,3124659,1
393597,3125159,1
339445,3125279,2
415584,3127911,2
430457,3129138,1
295573,3129199,2
379188,3129526,1
341255,3129565,1
352158,3129941,1
150849,3130056,2
385451,3134091,2
413663,3135704,2
364624,3142720,1
162645,3142776,1
375930,3144932,2
298684,3146617,2
209937,3146945,2
398763,3147811,1
429068,3152103,1
286270,3152490,2
345371,3154937,1
340116,3155846,1
202565,3159268,1
294013,3160551,2
326456,3162550,2
429335,3163703,1
310925,3164038,1
397018,3166793,1
277617,3166810,1
378826,3167388,1
227792,3169001,1
425531,3171448,2
344999,3171556,2
75368,3172147,2
179192,3173013,1
417337,3173697,1
363828,3173837,1
148797,3174313,2
282503,3174775,1
368814,3174844,2
332471,3175164,1
388481,3175887,1
378821,3176764,2
394795,3177790,1
421690,3178540,1
367796,3178692,1
425705,3179673,2
264364,3180557,1
346810,3180978,1
260874,3182456,2
262543,3182623,1
114203,3183028,1
327984,3183560,1
345978,3183698,2
432139,3272923,1
395097,3273267,1
367617,3273282,1
349240,3273795,1
308733,3274213,1
345579,3274925,2
219315,3276216,1
281017,3276255,1
281292,3277514,2
408490,3277879,1
251150,3279233,1
344082,3279425,2
418342,3279456,1
342023,3279937,1
234166,3280759,1
233241,3281584,2
398275,3282001,2
248781,3282018,1
315683,3283968,1
350264,3284502,2
380879,3285145,1
287207,3285523,1
217003,3288559,2
104521,3290153,1
378819,3290201,2
371100,3290490,2
410643,3290697,1
141395,3291676,1
413531,3292560,1
274525,3292901,1
303255,3292937,2
392490,3293043,2
369198,3293865,2
347228,3294066,2
231886,3294150,2
345097,3298144,2
374545,3298654,2
389526,3299931,1
229612,3301045,1
347275,3302133,1
53705,3302247,1
132903,3302515,1
120623,3302954,1
331984,3303477,2
277208,3307324,2
303255,3308380,2
91782,3309328,2
271325,3309734,2
403548,3312653,2
405333,3313532,2
347228,3313628,2
217003,3314997,2
424237,3316958,2
411194,3317026,2
432602,3317515,2
316807,3317814,2
333835,3317946,2
409831,3318946,2
333835,3320386,2
412986,3320555,1
390609,3322702,1
413852,3326156,1
169457,3326402,2
295306,3327986,1
243334,3329362,1
392058,3329646,1
214253,3332575,1
405266,3333772,1
288735,3335149,2
328081,3335239,1
381887,3335544,2
404066,3335812,2
210880,3339236,2
214253,3340180,1
413689,3341515,1
407699,3341769,1
370964,3343988,1
336682,3344949,1
255080,3345806,2
259783,3345881,2
424209,3346212,1
40520,3347311,1
407699,3348303,2
410643,3348422,1
430037,3348514,2
411651,3348553,2
349272,3349203,1
411651,3349276,2
433050,3349977,1
384247,3350097,1
268672,3350492,1
234166,3351284,1
333272,3352921,1
262084,3353357,2
291173,3355747,2
429464,3356097,2
370215,3356447,1
400999,3356567,1
401618,3358832,1
433177,3361946,1
319902,3361998,1
387842,3362003,1
53705,3362491,1
377407,3363202,1
416779,3363580,1
409035,3363995,1
265522,3365150,2
305974,3365196,2
261976,3365248,2
296898,3366043,1
358256,3366162,2
345579,3367404,1
365326,3367756,2
222656,3368898,2
354729,3369312,1
370440,3373782,1
326618,3375112,2
141395,3376199,1
268672,3376462,1
390493,3376706,2
411598,3377225,1
256046,3377365,2
380879,3377632,1
370971,3378694,1
404066,3379121,1
392588,3380377,1
265904,3380849,1
378153,3382142,2
391773,3382782,1
342023,3383992,1
258143,3384413,1
423665,3384793,1
271638,3384845,1
237325,3385826,1
410886,3387056,1
277208,3387497,1
426906,3390260,2
386659,3390334,2
339973,3392729,2
406543,3393216,1
262640,3394644,1
392058,3394849,1
395593,3396069,1
330354,3396194,1
191544,3402229,1
430453,3402486,2
214253,3403754,1
326767,3405287,1
339973,3405474,1
296898,3406264,1
251150,3407025,1
396151,3410927,2
426906,3411628,2
405266,3412255,2
402555,3414184,1
358744,3415722,1
384950,3416412,2
422175,3416802,1
63074,3417264,1
378785,3418665,2
423929,3418858,1
355015,3419030,2
195483,3419366,2
360629,3421622,1
163196,3421996,1
380512,3424143,2
145166,3424919,2
357918,3425404,1
417476,3426180,1
303638,3426524,2
234166,3426530,1
340829,3426686,2
426914,3428828,1
248781,3429423,1
321531,3429751,2
381387,3433862,2
227257,3436468,1
328646,3437871,2
257464,3438233,1
371100,3440405,2
205317,3441405,2
215508,3441519,1
430460,3443666,1
40520,3445615,1
374553,3445884,2
414429,3446444,1
87906,3446803,2
188703,3447036,1
209804,3447580,1
353720,3450413,2
385779,3451329,1
83624,3451544,2
398989,3452526,1
342954,3455955,1
181238,3457932,1
354729,3459661,1
258234,3459851,2
392291,3459902,1
245756,3460574,1
407699,3462735,1
372699,3463193,2
407287,3464905,2
414429,3465497,2
414756,3465890,2
398719,3467112,1
329066,3469105,2
287207,3469861,1
400590,3469910,1
234166,3471362,1
384534,3471601,2
417588,3472184,1
326826,3474006,1
398989,3475259,2
133642,3476134,1
262084,3480068,1
398008,3480235,1
142297,3480504,1
344504,3482980,1
385779,3483812,1
382514,3484983,1
229612,3485194,1
414863,3485703,2
337759,3486291,1
423929,3487341,1
368889,3488002,2
193108,3488987,1
320425,3489227,1
133642,3490238,2
288735,3490341,2
229457,3490590,1
171709,3491029,2
344257,3491890,1
369198,3493405,1
403828,3494597,1
337759,3495066,1
383903,3495148,1
331712,3495317,1
379576,3496894,2
392058,3497203,1
276270,3500267,1
163196,3501590,1
63074,3503521,1
63074,3503553,1
227997,3504971,1
329623,3506493,1
334796,3508487,1
361495,3509179,1
381066,3510381,2
281292,3511207,1
369860,3515153,1
394991,3515805,1
257380,3517492,1
412986,3519767,1
403949,3523119,1
306074,3527583,1
356963,2555430,2
115476,2573039,2
343285,2629225,1
254520,2749693,1
314235,2753947,2
384408,2800711,2
375360,2821123,2
367019,2823543,2
234742,2826678,2
351536,2847239,2
270204,2863819,1
354729,2883877,2
396131,2892020,2
377407,2893919,2
348090,2904256,2
386812,2913273,2
386063,2923817,1
312834,2939991,1
402434,2948225,1
348090,2949289,2
194898,2950263,2
401007,2961898,2
414429,2966832,1
259447,2970511,2
303638,2974414,1
286378,2975391,1
416779,2981099,1
413507,2991002,2
133642,2997992,1
401618,3000121,1
314842,3002600,2
416184,3002851,2
51842,3005898,2
271216,3013221,2
282616,3021445,2
373311,3031239,2
195483,3047922,2
376549,3051321,1
350828,3051336,2
361495,3052410,2
387632,3052556,1
331511,3061667,1
329066,3064697,1
367775,3066012,2
402434,3071890,1
284914,3075029,1
209804,3075430,2
325616,3075722,2
418105,3080323,1
394872,3090548,2
414863,3095888,1
343565,3096599,2
415305,3097198,1
391162,3097537,2
243334,3100682,1
102554,3102016,2
342954,3102508,1
370762,3102835,1
417588,3102903,1
430460,3103163,2
112590,3103459,2
391136,3104631,1
299454,3105135,2
329306,3105265,2
304170,3105389,2
194596,3105883,2
301783,3106159,1
229457,3106459,1
345761,3106745,1
235580,3107689,2
433068,3108128,2
266022,3108963,1
374320,3109302,2
371295,3111948,1
215508,3112700,1
273964,3113806,1
274883,3114299,1
296898,3115346,1
63074,3115570,1
390624,3115644,2
185581,3116415,1
399481,3116871,2
326826,3119651,1
255699,3119843,1
376164,3120899,2
334616,3121802,1
330354,3122377,1
328646,3122722,2
395593,3126556,2
91782,3126770,2
331551,3127568,1
306476,3127625,2
266746,3128755,1
394872,3128972,2
370964,3129206,2
160330,3129469,1
345761,3129975,2
378979,3130401,2
294047,3132015,1
406158,3132519,1
389561,3133261,1
410886,3133678,2
395805,3135644,2
394991,3136402,1
285214,3136805,1
374044,3137720,1
371440,3137926,1
257380,3138270,1
310361,3138333,1
254878,3138672,1
387321,3139036,1
425174,3142868,2
362663,3143332,1
300070,3144291,2
379576,3144753,2
291173,3146217,2
372476,3100979,2
421073,3101154,2
339963,3101531,1
296762,3103782,2
382410,3104309,1
385267,3104948,1
391382,3105115,2
398260,3106348,2
410242,3107079,1
230813,3107605,1
354218,3108024,2
311146,3109316,2
379636,3109809,2
227370,3110494,1
354262,3110597,2
59395,3112244,2
181442,3112333,1
421073,3112800,2
231988,3112888,1
383986,3113043,2
175941,3114413,2
417335,3115526,2
348185,3116019,1
349848,3118011,2
256222,3118085,2
341226,3118402,2
398865,3119082,2
406450,3119893,1
386636,3121058,1
285824,3122154,2
300062,3122622,2
311853,3125770,1
423421,3126557,1
49390,3126584,1
404678,3127106,1
428898,3127552,1
369884,3127891,2
296236,3127957,2
259264,3128203,2
399890,3130535,1
150088,3131472,2
428898,3133149,1
205822,3134057,1
412719,3134158,2
429887,3136228,2
295142,3140509,2
412719,3144014,2
382101,3145391,2
376031,3149335,1
413542,3149600,1
275310,3150791,1
311916,3151218,1
227812,3151962,2
419450,3152134,2
170246,3153117,1
243320,3153278,1
397886,3154084,1
434298,3154776,2
359261,3154881,2
382851,3155791,2
399211,3159211,2
398459,3159405,2
292415,3164994,2
280430,3168366,2
283225,3168715,1
360517,3169921,1
292415,3170030,1
370312,3170261,1
252163,3170527,1
371310,3172076,2
398260,3175689,2
283228,3175842,2
387512,3176870,1
134118,3176942,1
281315,3177995,1
378398,3178556,1
429070,3179305,1
286261,3180751,2
161452,3182376,1
334539,3182423,2
315488,3182989,1
351279,3183845,1
256222,3184395,2
312541,3185997,1
262951,3186011,2
243824,3186116,1
393200,3186454,1
431513,3187241,1
423944,3188131,2
406696,3188350,2
367035,3189701,2
114075,3191616,2
395883,3192264,2
273096,3193877,1
196645,3194283,2
420657,3195202,2
225310,3196797,1
423421,3197020,1
262300,3197682,1
344259,3198599,2
410289,3199448,1
410289,3199615,1
153547,3200432,2
210795,3201514,1
396748,3202114,2
334639,3204330,2
248527,3205496,1
419127,3205649,1
206771,3206521,2
284130,3208030,1
99601,3210406,1
328994,3211090,2
383986,3212292,2
419127,3215197,2
283225,3215419,2
249745,3215690,1
176575,3219289,1
416681,3221156,2
327315,3221173,1
259264,3221748,1
360556,3221810,2
398675,3222354,2
343890,3222501,1
418430,3222845,2
128955,3224902,1
361534,3225541,1
360896,3225691,1
413812,3227374,2
398739,3227444,2
386680,3227748,1
219543,3230217,1
194925,3230939,2
281890,3231540,2
429070,3232126,1
340959,3234072,1
219543,3236227,1
398675,3236705,1
279757,3237716,2
412500,3237742,1
382425,3238414,1
322151,3238416,1
395787,3239018,2
225734,3239352,1
433368,3239704,2
258629,3241144,1
172717,3241946,2
99601,3242181,1
406450,3243027,2
245462,3243391,1
233170,3243972,2
394199,3244327,2
175941,3244333,1
348185,3244813,1
276895,3245859,2
154536,3246510,2
395883,3249148,1
423050,3255714,2
337117,3256536,2
252315,3257810,2
214230,3257930,1
360029,3258654,1
176575,3258857,1
341226,3259604,1
418341,3259663,1
388888,3261713,1
298091,3263726,2
84520,3266604,1
258269,3268794,2
175108,3269163,2
256121,3269382,1
341656,3271187,2
214230,3271597,2
388888,3272864,2
391382,3275158,1
360029,3276019,2
385245,3276738,1
348185,3278295,1
398675,3278322,1
433368,3278745,1
298995,3278913,1
341950,3279276,1
357838,3281168,1
327315,3281515,2
154536,3283498,1
420727,3284344,1
142718,3284642,1
353502,3285812,1
302286,3287707,2
359261,3288756,2
429340,3288826,1
259264,3292616,1
347712,3293407,1
259272,3294950,1
246315,3295231,1
249667,3296922,1
325684,3298120,1
415841,3299013,2
404941,3299468,1
329177,3300371,2
367035,3300663,2
391046,3300982,1
433615,3302130,1
414905,3302610,2
412049,3303999,1
385069,3304764,2
262951,3305048,1
322445,3305258,1
181442,3307794,2
371279,3308849,1
375240,3309458,1
382160,3310387,1
357785,3310395,1
382425,3311100,1
293922,3312482,2
303906,3314268,2
298091,3314955,1
311123,3315265,2
298091,3315625,1
298091,3316625,1
273096,3319825,2
235586,3321176,1
410289,3321596,1
391046,3322070,1
287488,3322672,2
214230,3323885,1
428050,3326162,1
341226,3329336,2
341226,3329558,2
296236,3329690,1
341226,3330051,1
371145,3330602,1
257395,3330994,1
378012,3331135,1
350633,3331517,2
404678,3331956,2
386095,3332320,1
420399,3333187,2
428898,3333313,1
165050,3333793,1
414352,3334180,1
406454,3334876,2
149162,3335575,2
181442,3335889,1
237648,3336938,2
427206,3338178,2
412480,3338652,2
415847,3340439,2
396717,3342058,2
206771,3342672,1
221921,3344344,2
80684,3344547,2
257395,3344680,1
401724,3344730,1
404941,3346042,1
298091,3346264,1
428050,3346393,1
229396,3347399,1
271840,3349036,1
318373,3349682,1
384826,3349743,2
230813,3349779,1
417740,3350365,1
417389,3350398,2
427206,3351283,2
135922,3355682,2
122905,3356042,2
340959,3356663,2
159069,3357015,1
432147,3358512,2
371279,3361921,1
108132,3363412,1
295302,3364982,1
420399,3367024,1
406450,3367770,2
263460,3368173,2
287488,3368498,2
262951,3369774,2
402674,3370065,2
425376,3370726,1
357749,3373603,1
259272,3375044,1
243320,3376568,1
431241,3376752,1
343890,3377326,1
386680,3378130,2
411692,3378393,1
294143,3378752,1
246315,3379606,1
417814,3379777,1
310377,3380206,1
382867,3380663,2
366832,3381124,1
263460,3387604,1
368989,3387863,2
230813,3388055,1
284837,3388230,2
416681,3389290,1
258629,3392277,1
350832,3393240,2
226037,3394330,1
353502,3394363,1
362912,3396362,2
200248,3396374,2
387535,3396735,1
154536,3396874,1
418787,3397678,2
403020,3397759,2
335955,3399336,2
289057,3401642,2
210795,3406192,1
362912,3407039,2
379636,3407092,1
396069,3407988,2
411775,3408150,1
426001,3409307,2
353502,3409473,1
265751,3409711,1
276895,3410370,1
296212,3414455,1
271318,3416671,1
300957,3418704,1
153983,3419587,2
215970,3422800,1
218170,3423601,2
359897,3426786,1
292369,3430399,1
418707,3430615,1
327315,3435982,1
271098,3436140,2
327315,3436858,2
186294,3437644,1
417389,3437996,1
165050,3439535,1
428050,3442943,1
419725,3443585,2
275310,3444692,1
235889,3444820,1
357749,3444857,1
408162,3445319,1
431241,3445780,1
368989,3445978,1
380863,3448571,1
279573,3450326,2
343057,3450404,2
258743,3450697,1
417739,3451520,1
284837,3451734,1
386636,3453636,1
345061,3453891,2
263460,3456479,1
252315,3457414,2
351023,3458232,1
214230,3460243,1
322238,3461983,1
331621,3462159,2
379636,3463455,1
341950,3465299,1
402674,3465628,1
378012,3465680,2
385245,3465800,2
219543,3468406,1
281315,3468781,2
302845,3469173,1
386367,3469278,1
84520,3473390,2
396920,3473616,1
420727,3474036,1
386661,3474423,1
417740,3476870,2
353502,3478019,1
285338,3478142,1
425698,3447114,2
337260,3448803,2
361920,3452085,1
392199,3458635,2
125863,3459945,1
297881,3463724,1
414691,3464285,1
383419,3464370,1
398855,3464776,1
328666,3466167,2
398418,3467158,1
185769,3467506,1
270465,3471168,2
390113,3471490,2
221302,3471554,1
176072,3472096,2
87515,3472418,1
178345,3473932,1
193572,3474001,1
225726,3476857,2
237044,3477678,1
340165,3479344,1
285723,3480749,1
337331,3481414,1
217684,3483720,1
185769,3484085,1
152300,3484249,2
250509,3485025,2
289106,3487078,1
413081,3487461,2
193572,3488366,1
420783,3488792,1
286642,3492117,1
401619,3492275,1
242222,3492643,1
386083,3495324,1
378718,3496203,1
433629,3496372,1
392199,3498522,1
416774,3500258,1
241873,3502956,2
317559,3506085,1
394730,3506225,1
397963,3506653,1
32186,3507739,1
218423,3510154,1
299870,3510673,1
361090,3512320,1
315821,3517369,1
429804,3520372,1
424447,3520593,1
286642,3520687,1
392199,3524150,1
310457,2583830,1
169681,2585511,2
166153,2618652,2
265679,2676555,2
378774,2712855,2
301303,2736823,1
91993,2740605,2
333944,2752539,2
344660,2783794,2
166153,2796091,1
116019,2808195,2
308159,2829162,1
249609,2897338,2
342237,2908254,2
152300,2916324,2
374115,2916671,2
167582,2920694,2
218534,2927100,1
407562,2934921,2
404061,2956434,1
358404,2957944,2
284926,2967817,2
414779,2972252,2
344851,2972714,2
390091,2974022,2
215597,2975220,1
390121,2984808,1
321405,3000005,2
89552,3003402,2
379900,3003907,2
385629,3004144,2
384029,3016205,1
282744,3018219,1
272481,3020546,2
302577,3025558,2
356268,3032491,1
409513,3034165,2
398418,3037401,2
353709,3038553,2
421698,3041126,2
398816,3042324,1
234967,3044908,1
418399,3045287,2
418399,3049666,1
365419,3054335,1
310457,3055773,2
384770,3062144,2
420941,3062448,2
426891,3065148,2
379900,3065932,1
199672,3065935,1
113442,3076317,2
309869,3076589,2
276032,3081036,1
425635,3086328,2
406816,3088692,1
247857,3089285,2
426892,3094792,1
284926,3096630,2
340996,3097024,1
311663,3097086,1
316942,3100178,2
36755,3100628,1
217071,3101012,2
380866,3101173,2
234967,3101235,1
408204,3101297,2
414691,3101547,1
72524,3102032,2
337295,3102480,2
360827,3103274,2
411887,3103564,2
347799,3105246,1
317523,3106020,2
391820,3106918,1
392917,3108742,2
395111,3109230,1
346286,3109376,1
261068,3112828,1
417530,3113231,1
354975,3114105,2
386178,3114778,1
417775,3115623,1
395167,3115916,1
228985,3116343,1
243896,3118833,2
130233,3119021,1
347573,3119133,1
426834,3119446,1
365188,3119587,1
417483,3120646,2
319421,3121570,1
203772,3121689,1
364017,3122713,2
426834,3122973,1
199797,3123026,1
301303,3123269,1
390121,3124725,2
221302,3125493,1
297906,3126866,1
321319,3126945,1
184911,3128252,1
405827,3129103,1
388265,3129575,2
379900,3129940,1
249610,3129974,1
347816,3130048,1
410158,3131015,1
337331,3132200,1
425129,3132281,1
395548,3133111,1
317523,3133501,1
321052,3133840,1
424447,3133991,1
398816,3135670,1
293191,3136157,2
295214,3139524,1
389311,3139924,1
354033,3140462,1
405460,3141152,1
362681,3142291,1
312123,3142520,2
431471,3142932,1
350285,3143832,1
398418,3145691,1
348604,3146432,2
339823,3149229,1
217684,3149430,1
286642,3149617,1
247686,3151467,2
225978,3152912,1
419017,3152931,2
312900,3152940,1
131459,3153858,1
404061,3154112,1
289772,3155809,1
300251,3156299,1
315724,3156439,1
358409,3157191,2
419258,3164178,2
391508,3164594,1
335310,3165866,1
423039,3166447,1
306626,3168031,2
396908,3168039,1
223152,3168438,1
385483,3169236,1
431519,3169298,1
363275,3169584,1
423239,3171079,2
321376,3171166,1
289724,3171362,2
93183,3172419,1
93183,3174549,1
378774,3174675,1
306626,3174951,1
250423,3175312,2
354990,3176138,1
338171,3177714,1
315724,3181720,1
430120,3182010,1
229718,3182013,1
131459,3182603,1
390738,3183097,1
386587,3184032,2
312167,3184164,1
372891,3184236,2
221302,3184303,1
147414,3184517,2
393967,3186425,2
315724,3187293,2
300971,3187388,1
333944,3188272,1
354828,3189124,2
390091,3190305,1
36755,3190791,1
394283,3192580,1
252784,3192646,2
103859,3192697,1
284926,3193255,2
162629,3194199,1
341373,3194379,2
315790,3195046,1
407016,3195562,1
157271,3195845,1
258216,3196826,2
347799,3198189,2
346331,3198776,1
260857,3198834,1
354975,3200603,1
368082,3201781,1
401619,3202938,2
170660,3203775,2
309438,3204036,2
242673,3204316,2
170504,3204333,1
346286,3205154,2
237044,3205223,1
306468,3205299,1
379472,3205786,1
322223,3207038,2
360009,3207420,2
422925,3207689,1
372058,3207968,2
417810,3208189,1
154326,3208328,2
312123,3210191,2
249305,3210781,2
385637,3210909,2
414691,3210951,1
339623,3211007,1
423795,3211399,1
312129,3211544,2
321480,3211759,1
385972,3211793,1
310898,3211832,1
289106,3214362,1
218534,3216466,1
394730,3218709,1
420034,3219127,1
339668,3220285,2
330717,3223068,1
191039,3223463,2
377747,3225030,2
179598,3226302,1
410991,3226903,2
296092,3226911,1
381914,3227117,2
317559,3229275,2
213954,3230184,2
272837,3230375,2
299836,3230460,1
405020,3231643,1
432520,3231821,2
361080,3232914,2
431471,3233093,1
213954,3235625,2
429080,3237307,2
314475,3240328,2
365419,3241700,2
335712,3242760,1
406816,3243998,1
221302,3245850,1
279986,3246009,1
343602,3247283,1
390113,3247793,1
385402,3247848,2
276032,3248775,1
375464,3250442,1
220671,3250605,1
328672,3251324,1
142727,3251368,2
354990,3252021,1
225726,3252520,2
252784,3252918,1
350285,3252947,1
254858,3253214,2
427447,3255018,1
315724,3255945,1
242605,3257219,1
312210,3258061,2
278893,3258679,1
307396,3259016,2
395111,3261005,2
353961,3261817,1
157026,3262609,2
115479,3263396,1
230785,3263410,2
203887,3263704,1
175508,3265052,1
355772,3266735,1
393967,3268655,1
341759,3269760,2
382430,3269784,2
165016,3271952,1
426834,3272772,1
363275,3274461,1
263617,3279495,1
366877,3279872,1
345681,3282358,1
346059,3283394,2
160417,3284677,1
416762,3285024,1
226847,3285233,1
399726,3285589,2
234437,3287035,2
407143,3289413,1
322223,3289662,2
309937,3290093,1
401619,3294346,2
365419,3294452,2
313430,3294847,1
429080,3295833,1
335310,3295869,1
429480,3296290,2
245935,3296972,2
363275,3298068,1
324834,3298242,1
256128,3299425,1
394034,3299786,2
430675,3302331,1
394120,3304263,2
383884,3304687,2
405460,3304890,1
287664,3305395,1
267796,3305432,2
430842,3306095,2
87515,3307790,2
410158,3308157,1
422694,3308388,2
295214,3308443,1
165016,3309503,1
183508,3309572,1
320548,3309698,2
242605,3310273,1
336906,3310689,1
386083,3311160,2
151580,3312143,2
234605,3469921,1
382392,3470333,1
418980,3472810,1
255331,3472816,1
383385,3473145,1
302830,3474396,1
384429,3474876,1
418190,3475050,1
371112,3477120,1
377607,3478197,1
389319,3478893,1
414409,3479535,2
293943,3480172,2
416098,3480745,1
383701,3480896,1
238768,3482063,1
75366,3482626,1
259389,3483046,1
358486,3490995,1
425636,3492226,1
419421,3493594,2
296621,3494174,2
349677,3495110,2
345930,3495352,1
397474,3495858,1
188905,3497343,2
279867,3499590,2
389172,3499865,1
335773,3501724,2
379252,3503163,1
141597,3503589,1
420494,3505225,2
155702,3508168,1
370671,3510525,1
309423,3515117,1
184320,3517859,1
376350,3519626,1
146709,3521007,1
399930,3521017,2
421625,3522553,1
343121,2618492,1
62493,2669479,2
319921,2699703,1
345930,2709744,2
304609,2738258,2
358828,2751901,1
254587,2772730,2
229712,2822511,2
390011,2857867,2
286576,2864737,2
248257,2868020,2
107406,2872341,1
376246,2907359,2
284577,2908962,2
390011,2912773,2
357829,2940347,2
381746,2942575,1
398228,2943034,2
384429,2945786,1
397664,2956713,2
336489,2969891,2
372466,2970623,2
371364,2973199,2
416544,2977119,1
340780,2977807,1
270856,2984353,1
211993,3003231,2
220866,3005674,2
333970,3012164,2
395480,3017563,1
133216,3024871,1
333321,3028023,2
160984,3039753,1
406931,3044097,2
370639,3047507,2
416544,3055229,2
425915,3061406,2
425915,3064021,1
383385,3064031,1
411748,3064306,2
383385,3065165,1
335888,3068294,2
398068,3069674,1
113679,3071477,2
210223,3074737,2
402290,3079182,2
256302,3080271,2
188218,3081072,1
302583,3087420,1
287046,3087780,2
349677,3087799,2
62790,3092500,2
386896,3093665,2
343121,3094244,1
318700,3095345,2
364462,3098079,1
256761,3102692,1
337139,3105260,1
390988,3105379,1
317211,3105385,1
301142,3105747,2
407903,3105865,1
208315,3107096,2
266936,3107671,2
418508,3110721,1
217085,3112852,1
335888,3113117,2
418508,3114484,1
343937,3114611,1
221963,3115102,1
394752,3118171,1
221569,3119478,1
254842,3119988,2
164827,3121190,1
402829,3121612,1
372466,3124107,2
280940,3126919,2
312280,3126967,1
302830,3126997,1
318495,3127252,1
337139,3130895,1
402618,3131353,1
427078,3131498,1
427078,3132100,1
309482,3132128,2
427078,3133505,1
351294,3133571,1
230818,3133907,2
425536,3134439,1
352297,3135980,1
181160,3136296,1
317211,3136628,2
394161,3137099,1
393814,3137868,1
363703,3138034,2
370756,3138656,2
380101,3139683,2
336489,3141167,2
132209,3141176,1
360853,3141608,2
369842,3143530,2
254786,3143586,2
157098,3143743,2
418508,3143823,1
388447,3144242,1
404974,3144289,2
402829,3144300,2
213980,3145632,2
364059,3146726,1
343121,3146818,1
347772,3147622,1
413001,3149436,2
358828,3149736,2
348514,3149761,2
133216,3149883,1
297220,3149974,1
421172,3150884,2
328079,3151206,1
388447,3152406,1
419421,3152895,2
193256,3153094,2
425196,3153254,2
284564,3154411,2
404985,3155343,2
132209,3155936,1
241125,3159500,2
416802,3161258,2
289075,3161635,2
343136,3162720,2
364462,3163053,2
367007,3164085,1
388852,3164772,2
227051,3165997,2
393814,3167741,1
326487,3168139,1
316808,3168264,2
317211,3168278,2
368883,3168739,2
428448,3168812,1
418508,3170674,1
338377,3170824,1
412395,3171516,1
348877,3174581,2
309423,3176120,2
362718,3176317,1
292289,3176809,1
256302,3178353,1
251217,3178954,1
316214,3180346,2
302830,3180753,1
329989,3182259,1
386026,3182304,1
311272,3183311,1
319921,3186952,1
302476,3187129,1
367007,3188957,2
184320,3189159,1
316214,3189394,2
392686,3190476,1
341585,3190949,2
276260,3190996,1
368863,3192136,1
413001,3192278,1
400508,3192542,1
414409,3192656,2
160984,3192753,1
370639,3193340,2
266936,3194677,1
115840,3195009,2
397817,3195044,1
141140,3195483,1
413497,3195976,2
379240,3199491,2
302476,3201941,2
286058,3202044,2
112914,3202352,1
390988,3202496,2
384429,3203155,1
280940,3203268,2
269051,3203627,1
414409,3205490,2
280940,3205596,2
225995,3206230,1
347772,3208442,1
345397,3208666,1
378804,3209222,2
328091,3210017,1
380008,3210764,1
356390,3210960,2
311272,3211723,1
377111,3212156,1
281272,3212280,2
227974,3212553,1
426596,3214301,2
141597,3215780,1
335631,3216119,2
398831,3216161,1
398228,3219460,1
428448,3220554,1
358486,3221329,1
188905,3226020,1
425736,3226041,2
238643,3226069,1
343401,3226353,1
402938,3226904,2
133855,3227702,1
152446,3228212,1
395238,3229523,2
399393,3230535,2
44921,3236191,2
397930,3240072,2
357455,3242025,1
94242,3242438,1
425636,3243444,1
94242,3244709,1
23160,3246005,2
287046,3246479,2
368791,3247421,1
418926,3249223,2
269051,3252620,1
218442,3252931,2
246686,3253030,1
382688,3254825,2
208550,3255178,2
398228,3256434,1
371802,3256496,2
293954,3257025,2
238643,3259478,1
379240,3260243,1
333321,3260671,1
405337,3261357,2
259308,3262046,1
224209,3263773,2
276417,3263791,1
243996,3264015,1
392252,3264200,1
413520,3265637,1
395480,3266622,1
81229,3267565,2
382413,3268825,2
300985,3268927,2
107406,3269095,1
416536,3269318,1
426309,3270339,2
72430,3270457,1
62493,3271324,2
208315,3271667,2
173986,3271828,2
238643,3272416,1
188905,3274203,1
226424,3274922,1
342815,3275617,1
343444,3276523,1
188905,3276583,1
340780,3278874,1
285205,3279110,2
414834,3279175,2
413519,3282423,2
397930,3282882,1
243967,3283406,2
264428,3283423,1
300154,3283488,2
411311,3285553,1
300985,3291711,1
413001,3291747,1
330961,3294785,2
325321,3296620,2
418140,3298725,2
408034,3299066,1
347338,3302669,1
395238,3302810,1
393603,3303373,2
23160,3303665,1
413520,3305097,1
405337,3305562,1
414734,3306106,1
401475,3307660,1
430284,3308354,1
412853,3308425,1
365301,3309136,1
177125,3310127,2
311486,3311141,1
72430,3311614,1
431450,3312033,2
408061,3312699,1
409828,3312945,1
303614,3313060,1
376350,3313891,1
177125,3313959,2
208550,3313963,2
133216,3315913,1
382392,3316446,2
375358,3316589,1
360136,3316847,2
83758,3316871,1
386041,3317262,1
317586,3317791,2
319364,3317928,2
358071,3318384,1
116492,3318487,1
75366,3318673,1
320747,3319571,2
381161,3320494,1
316214,3322246,1
380008,3324277,1
370756,3326271,1
370756,3326307,1
259308,3326622,1
300272,3328840,1
230818,3329299,2
430284,3331238,1
62790,3333580,2
254786,3334042,2
266936,3334754,2
404985,3334853,1
347338,3334943,1
349542,3335382,2
112914,3336023,2
375271,3338141,1
249858,3339917,2
367673,3340421,1
141597,3342096,2
376350,3342248,1
397930,3342772,2
259308,3343545,1
388127,3346710,1
309482,3347386,2
398228,3347550,1
